,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56
103,1.0,192.0,212.0,341.0,307.0,94.0,130.0,172922.0,18432.0,19887.0,30281.0,29648.0,9224.0,10934.0,15941272.530385492,20817.0,22472.0,34455.0,33628.0,10415.0,12375.0,18053984.6708991,35191.0,37837.0,58140.5,56649.0,17599.0,20817.0,30408996.255871817,29296.0,31456.0,48038.0,47124.5,14590.0,17338.0,25308989.01774449,8824.0,9513.0,14455.0,14268.0,4418.0,5235.0,7638341.938428408,14026.0,15185.0,23513.0,22572.0,6985.0,8450.0,12202006.043908786,17259751.469614506,18605479.3291009,28557405.744128183,27778064.98225551,8616326.061571592,10277853.956091214,14951009042.0
104,1.0,207.0,215.0,302.0,320.0,115.0,103.0,172709.5721951276,21424.5,24225.0,34556.0,33143.0,12640.0,11684.0,18646259.893228993,20280.0,23112.5,33089.0,31633.0,12138.0,11168.0,17811481.65257044,27958.0,31841.0,45602.0,43310.0,16644.0,15347.0,24439072.499345496,33097.0,37167.0,53330.0,51200.0,19546.0,18222.0,28797656.630490333,11165.0,12587.0,18086.0,17254.0,6612.5,6135.0,9711284.625169003,9637.0,10977.0,15759.0,14738.0,5710.0,5304.5,8383725.574456405,17104621.55116242,19321076.369381994,27719218.30358304,26469406.4719505,10150316.177270671,9405360.361641739,14914298163.911997
105,1.0,207.0,185.0,269.0,327.0,117.0,101.0,172328.87362245843,21424.5,20539.0,28564.0,33588.0,12635.0,9811.0,18142807.659325585,17756.0,17112.5,23826.0,27875.0,10459.0,8050.0,15073973.3536347,27119.0,25939.0,36180.5,42599.0,15888.0,12370.0,22960277.538418926,34101.0,32620.0,45364.0,53464.5,20092.0,15613.0,28867880.2269501,11584.0,11186.0,15585.0,18167.0,6844.5,5291.0,9837103.91676273,11096.0,10635.0,14799.0,17414.0,6526.0,5100.5,9395822.526805123,17529269.180523306,16806868.26652011,23396189.466022395,27483661.4475938,10325374.297064906,8009393.709063178,14848620341.992624
106,1.0,225.0,215.0,304.0,274.0,95.0,106.0,172621.144205451,25312.5,24824.0,35015.0,31084.0,10923.0,12542.0,19875986.441027585,23551.0,23112.5,32525.0,28889.0,10210.0,11738.0,18492139.00912052,33385.0,32835.0,46208.0,41052.0,14443.0,16543.0,26247910.4728182,30566.0,30021.0,42244.0,37538.0,13205.0,15165.0,24021761.113121815,10452.0,10215.0,14437.0,12825.0,4512.5,5211.0,8200580.736277791,11308.0,11052.0,15681.0,13879.0,4859.0,5618.0,8853064.252892487,18963771.005198892,18621406.995051447,26228917.365638908,23276432.399171762,8198427.963240055,9444777.03288532,14899029713.399557
107,1.0,208.0,217.0,328.0,280.0,93.0,112.0,172972.0,21632.0,22558.0,33264.0,28942.0,9985.0,11054.0,17694454.76070253,22578.0,23544.5,34676.0,30195.0,10398.0,11534.0,18466371.169355247,34960.0,36500.0,53792.0,46820.0,16158.0,17912.0,28629032.260182567,29298.0,30565.0,45020.0,39200.0,13566.0,14955.0,23957686.365432836,9359.0,9783.0,14346.0,12474.0,4324.5,4759.0,7641786.226225132,12242.0,12770.0,18824.0,16405.0,5657.0,6272.0,10036522.860186493,18283721.23929747,19068552.830644753,28105783.739817433,24474473.634567164,8444609.773774868,9336341.139813507,14959656392.0
108,1.0,212.0,202.0,289.0,326.0,98.0,94.0,172809.58342296258,22472.0,20940.0,29488.0,34788.0,10592.0,10290.0,17942565.267777383,21884.0,20402.0,28871.0,34070.0,10425.0,10038.0,17550865.754010014,31780.0,29507.0,41760.5,49338.0,15043.0,14548.0,25400357.34035994,34324.0,31782.0,44876.0,53138.0,16154.0,15700.0,27337164.890835762,10184.0,9371.0,13279.0,15794.0,4802.0,4651.0,8095292.191338286,9638.0,8950.0,12618.0,14944.0,4561.0,4418.0,7698199.786771832,18693066.417890683,17356670.097428426,24541612.26887624,28998759.305050038,8840046.984112047,8545901.05498665,14931576061.408932
109,1.0,197.0,203.0,305.0,307.0,100.0,101.0,172584.19292958826,19404.5,21012.0,29712.0,29495.0,9360.0,9615.0,17102555.015346613,18979.0,20604.5,29112.0,28879.0,9182.0,9358.0,16754181.68401903,30373.0,32803.0,46512.5,46385.0,14703.0,14941.0,26792112.8139624,30984.0,33442.0,47250.0,47124.5,14965.0,15252.0,27266345.190065548,10340.0,11118.0,15797.0,15735.0,5000.0,5112.0,9092745.702428343,10282.0,11145.0,15864.0,15755.0,4988.0,5100.5,9114544.980730237,16896530.991782274,18280409.480687387,25846066.02956202,25717002.039318047,8165673.590530483,8316458.505158177,14892651824.57867
110,1.0,206.0,201.0,323.0,310.0,103.0,112.0,172877.0,21218.0,22103.0,35352.0,31310.0,11013.0,11672.0,18244258.30482908,19303.0,20200.5,32360.0,28396.0,10079.0,10512.0,16618145.90859755,31186.0,32563.0,52164.5,45886.0,16206.0,17005.0,26815994.153109793,32550.0,33914.0,54244.0,48050.0,16929.0,17803.0,27985513.58418577,10205.0,10624.0,17063.0,15001.0,5304.5,5583.0,8777243.756698763,11400.0,12000.0,19171.0,16917.0,5953.0,6272.0,9860159.921276376,17368403.69517092,18130131.09140245,29023276.846890207,25606356.41581423,9029087.243301237,9502064.078723624,14943228564.5
111,1.0,190.0,198.0,315.0,310.0,98.0,106.0,172802.59062542394,18050.0,20041.0,29629.0,29055.0,10026.0,10601.0,16791100.691669203,17579.0,19602.0,28901.0,28358.0,9822.0,10365.0,16407128.43375044,30221.0,33469.0,49612.5,48723.0,16783.0,17724.0,28116231.01275467,29845.0,33022.0,48927.0,48050.0,16558.0,17460.0,27736407.480525095,8594.0,9582.0,14087.0,13822.0,4802.0,5057.0,8007586.237676689,9539.0,10623.0,15666.0,15400.0,5331.0,5618.0,8896694.364414092,16041391.527161345,17807784.5100835,26316585.034253873,25832395.613356326,8927067.643614857,9420380.241880845,14930367663.428926
112,1.0,223.0,200.0,315.0,328.0,103.0,104.0,172891.79622549564,24864.5,21562.0,34865.0,37642.0,11550.0,10629.0,19010337.352199696,23038.0,20000.0,32282.0,34858.0,10689.0,9854.0,17617182.775826,35380.0,30718.0,49612.5,53711.0,16421.0,15046.0,27057520.710932888,35502.0,30742.0,49609.0,53792.0,16601.0,14987.0,27079809.294582803,11419.0,9911.0,16024.0,17183.0,5304.5,4883.0,8729407.1130118,12563.0,10946.0,17714.0,19125.0,5829.0,5408.0,9655008.939862873,19544533.20608583,16961176.469273128,27403395.100098237,29628699.867379766,9078447.89821425,8325737.867588673,14945786601.039154
113,1.0,209.0,210.0,299.0,294.0,102.0,105.0,172314.46545102075,21840.5,22300.0,31038.0,29846.0,10110.0,10753.0,17962826.406575385,21590.0,22050.0,30605.0,29372.0,9950.0,10569.0,17719184.770344637,31453.0,32185.0,44700.5,42985.0,14575.0,15420.0,25865246.85417045,31600.0,32368.0,44921.0,43218.0,14677.0,15486.0,26013661.534567744,11208.0,11470.0,15923.0,15311.0,5202.0,5484.0,9219390.819288414,11192.0,11481.0,15975.0,15384.0,5226.0,5512.5,9232227.43669159,18050896.872687947,18466852.97436972,25656778.315684758,24646791.308032356,8356684.656715702,8860791.435665589,14846137501.835512
114,1.0,218.0,223.0,319.0,287.0,92.0,120.0,172660.59429112077,23762.0,26137.0,37617.0,32058.0,10941.0,14380.0,19555481.824803863,22477.0,24864.5,36115.0,30284.0,10275.0,13736.0,18583652.84818439,31925.0,35022.0,50880.5,43079.0,14676.0,19404.0,26295180.45842555,30508.0,33717.0,48474.0,41184.5,14091.0,18530.0,25121074.903301455,9115.0,10241.0,14672.0,12313.0,4232.0,5560.0,7531095.110483954,11780.0,13024.0,18876.0,15910.0,5480.0,7200.0,9736975.165482422,18084527.730660465,19919659.67873554,28783549.120441973,24432515.658250205,8353679.564299157,10982296.14945207,14905840410.481503
115,1.0,196.0,212.0,315.0,282.0,88.0,109.0,172798.0,19208.0,21303.0,30342.0,28247.0,9424.0,9351.0,17045453.93881975,20249.0,22472.0,31857.0,29824.0,10058.0,9711.0,17951120.224675883,31398.0,34923.0,49612.5,46379.0,15452.0,15161.0,27905568.329417557,27025.0,29960.0,42451.0,39762.0,13327.0,13036.0,23965105.436460637,7824.0,8598.0,12268.0,11489.0,3872.0,3811.0,6912377.215544712,12013.0,13397.0,19174.0,17702.0,5781.0,5940.5,10690703.92270695,16822954.06118025,18682055.775324117,26525801.670582443,24763930.563539363,8293846.784455288,8144278.07729305,14929574402.0
116,1.0,226.0,201.0,299.0,323.0,101.0,98.0,172834.04037157074,25538.0,19842.0,28761.0,34928.0,9704.0,9143.0,17754052.6326108,25584.0,20200.5,29517.0,35205.0,9965.0,9345.0,18007161.040165495,38813.0,30582.0,44700.5,53306.0,15085.0,14096.0,27261388.468333676,38070.0,29718.0,43271.0,52164.5,14574.0,13653.0,26555072.71168664,13122.0,10336.0,15114.0,18049.0,5100.5,4774.0,9216580.493376777,13005.0,10353.0,15206.0,18001.0,5124.0,4802.0,9225980.603553202,21306440.491364185,16732481.07452022,24415989.602765977,29270322.32833071,8239657.584151868,7711755.35286073,14935802755.580872
117,1.0,221.0,179.0,300.0,318.0,110.0,112.0,172767.78987545893,24420.5,19790.0,35312.0,34027.0,11371.0,12574.0,18849368.712609343,19769.0,16020.5,28644.0,27601.0,9267.0,10216.0,15315231.049425472,30988.0,25056.0,45000.0,42926.0,14284.0,15943.0,23863862.85385208,36251.0,29321.0,52474.0,50562.0,16893.0,18673.0,27948960.695002776,12939.0,10423.0,18716.0,18087.0,6050.0,6656.0,9965653.590880271,12178.0,9832.0,17657.0,16943.0,5664.0,6272.0,9395575.345039137,19332312.849867083,15610203.338281676,27966474.1087856,26991196.485393163,9038803.29542021,9954417.121012263,14924354609.225365
118,1.0,214.0,190.0,307.0,322.0,116.0,100.0,172804.45107891038,22898.0,20411.0,33032.0,33272.0,11962.0,9910.0,18096622.840803675,20249.0,18050.0,29359.0,29420.0,10628.0,8760.0,16000321.525934681,32666.0,28971.0,47124.5,47455.0,17091.0,14106.0,25798514.918423504,35636.0,31760.0,51399.0,51842.0,18741.0,15523.0,28236845.05065187,12862.0,11412.0,18521.0,18611.0,6728.0,5567.0,10155294.730485888,11490.0,10240.0,16594.0,16677.0,6033.0,5000.0,9106894.154661017,18883529.690083146,16832524.17905829,27252451.562801987,27406188.196757272,9890021.594667716,8173550.9532300215,14930689156.341766
119,1.0,196.0,225.0,327.0,280.0,87.0,103.0,172832.0,19208.0,22372.0,33494.0,26185.0,7945.0,10269.0,16936430.177963763,21728.0,25312.5,38149.0,29557.0,8901.0,11626.0,19184318.720644094,30598.0,35426.0,53464.5,41395.0,12428.0,16258.0,26862148.55709494,28695.0,33443.0,50165.0,39200.0,11956.0,15354.0,25355790.346714113,9107.0,10674.0,16021.0,12404.0,3784.5,4892.0,8072028.782327205,9919.0,11549.0,17423.0,13486.0,4069.0,5304.5,8761389.066730186,16938641.822036237,19702881.279355906,29653915.44290506,23037169.653285887,6964355.217672795,9040306.933269814,14935450112.0
120,1.0,196.0,215.0,307.0,286.0,108.0,99.0,172810.0,19208.0,21829.0,31867.0,28004.0,10497.0,10127.0,17054650.572889514,20311.0,23112.5,33700.0,29666.0,11075.0,10593.0,18007969.035301454,28305.0,32305.0,47124.5,41351.0,15411.0,14795.0,25113039.86993274,28052.0,31824.0,46451.0,40898.0,15272.0,14649.0,24851722.33796404,10671.0,12145.0,17745.0,15616.0,5832.0,5606.0,9480488.392981263,9277.0,10692.0,15598.0,13665.0,5086.0,4900.5,8295121.05067829,16816109.427110486,19146180.964698546,27939630.13006726,24571937.66203596,9182991.607018737,8813068.94932171,14931648050.0
121,1.0,204.0,200.0,335.0,319.0,115.0,109.0,172694.0,20808.0,22791.0,35227.0,33424.0,11890.0,11508.0,18253899.32452947,18009.0,20000.0,30567.0,29207.0,10337.0,9866.0,15888916.307273548,33113.0,36433.0,56112.5,53354.0,18905.0,18215.0,29060746.141998842,31652.0,34593.0,53511.0,50880.5,18101.0,17472.0,27751907.28516597,11570.0,12663.0,19620.0,18584.0,6612.5,6393.0,10148937.401802257,10728.0,11934.0,18300.0,17299.0,6142.0,5940.5,9458717.457241468,16975676.67547053,18649883.692726452,28791743.858001158,27337478.71483403,9710872.598197743,9364928.542758532,14911608818.0
122,1.0,203.0,215.0,286.0,330.0,123.0,99.0,172747.68996667862,20604.5,18825.0,25834.0,31465.0,11436.0,9646.0,16593512.343582842,24820.0,23112.5,31440.0,38060.0,13898.0,11546.0,20058800.143114023,32224.0,30050.0,40898.0,49561.0,18192.0,15050.0,26098077.837770455,35525.0,32890.0,44819.0,54450.0,19925.0,16633.0,28711588.577451758,13533.0,12547.0,16986.0,20665.0,7564.5,6303.0,10898875.635591997,10451.0,9739.0,13264.0,16037.0,5874.0,4900.5,8454081.506439386,18474268.719652917,17081953.19972188,23307761.49269963,28295149.111552186,10349090.230309473,8647939.800261797,14920882194.411858
123,1.0,222.0,223.0,284.0,314.0,117.0,96.0,172872.47427602485,24642.0,23788.0,31089.0,34880.0,15030.0,10515.0,18766394.45614454,25718.0,24864.5,32545.0,36603.0,15654.0,11017.0,19665999.802830063,31959.0,30787.0,40328.0,45459.0,19639.0,13667.0,24381469.66032355,34828.0,33419.0,43717.0,49298.0,21368.0,14727.0,26417930.605421804,10944.0,10437.0,13589.0,15370.0,6844.5,4611.0,8231635.648150299,10797.0,10391.0,13597.0,15417.0,6621.0,4608.0,8246214.269063799,19611294.833132975,18884561.960723482,24714313.034067508,27864026.31725,11994443.842144608,8349543.261434587,14942446181.157436
124,1.0,209.0,197.0,316.0,310.0,101.0,103.0,172733.03659923747,21840.5,20056.0,33486.0,31964.0,10634.0,12068.0,18029041.57915832,21117.0,19404.5,32318.0,31016.0,10269.0,11486.0,17417566.55155606,32558.0,29934.0,49928.0,47956.0,15843.0,17777.0,26906159.910853904,32826.0,30054.0,50004.0,48050.0,15981.0,17902.0,27060158.508536212,10475.0,9628.0,16073.0,15329.0,5100.5,5750.0,8652306.095693007,9459.0,8805.0,14771.0,14028.0,4653.0,5304.5,7893835.364320839,18072163.070082307,16610841.658493722,27677479.654505137,26487082.837227404,8793730.600829978,9897667.40540062,14918350966.396755
125,1.0,233.0,210.0,260.0,312.0,96.0,82.0,172660.0612288937,27144.5,23172.0,29406.0,36809.0,11297.0,9435.0,20091747.37722713,25758.0,22050.0,28002.0,35021.0,10713.0,8941.0,19075624.77221092,31174.0,26598.0,33800.0,42306.0,12919.0,10814.0,23043390.357712608,35887.0,30499.0,38814.0,48672.0,14865.0,12463.0,26535849.19253475,11071.0,9447.0,12041.0,15087.0,4608.0,3857.0,8206069.468449,9671.0,8279.0,10506.0,13121.0,4015.0,3362.0,7155494.131283745,20138046.8891051,17182988.085856758,21848225.561799753,27334089.910880085,8369296.409524795,7002630.889485538,14905748371.78266
126,1.0,192.0,192.0,300.0,306.0,101.0,104.0,172939.9338206835,18432.0,19114.0,31476.0,29416.0,10508.0,12042.0,17439019.38091416,17750.0,18432.0,30612.0,28431.0,10231.0,11761.0,16885368.1338879,26124.0,26988.0,45000.0,41615.0,15124.0,17379.0,24734456.724462386,29336.0,30321.0,50185.0,46818.0,16738.0,19166.0,27762894.24944122,8884.0,9161.0,15176.0,14168.0,5100.5,5828.0,8396165.677917669,7926.0,8207.0,13821.0,12658.0,4676.0,5408.0,7551050.361939399,15765447.912657075,16319099.159683336,27147523.421742667,25156725.499687932,9070767.637971366,10434702.755411686,14954110354.951197
127,1.0,200.0,193.0,306.0,298.0,103.0,111.0,172911.95802094042,20000.0,18977.0,28966.0,28826.0,9243.0,10589.0,16849880.67701134,19623.0,18624.5,28624.0,28401.0,9182.0,10421.0,16613896.554995233,32234.0,30434.0,46818.0,46515.0,15169.0,17076.0,27223733.025765583,30774.0,29113.0,44673.0,44402.0,14348.0,16303.0,25984749.959599625,11357.0,10697.0,16349.0,16346.0,5304.5,5980.0,9549239.514973093,11611.0,11002.0,16890.0,16775.0,5453.0,6160.5,9813843.036675882,17732510.927176744,16758111.343046268,25687326.128642187,25543013.53064062,8260692.161183771,9379384.303648505,14949272613.317732
128,1.0,209.0,212.0,324.0,320.0,108.0,119.0,172830.15781646967,21840.5,23543.0,37531.0,36947.0,12594.0,13985.0,19356126.003265545,20765.0,22472.0,35771.0,34880.0,11964.0,13137.0,18393276.70903097,30185.0,32917.0,52488.0,51176.0,17544.0,19347.0,26924430.582807623,29933.0,32960.0,52504.0,51200.0,17654.0,19485.0,26902346.86451872,9978.0,10932.0,17448.0,16906.0,5832.0,6446.0,8925171.10210695,10886.0,12091.0,19209.0,18595.0,6406.0,7080.5,9820512.530432975,16765376.980376616,18246716.7480606,29072540.54972855,28403303.636751574,9740485.942071775,10746276.249726916,14935131725.432905
129,1.0,222.0,199.0,308.0,304.0,96.0,106.0,172771.20960545167,24642.0,23167.0,34889.0,35165.0,10262.0,11849.0,19486502.988649216,21011.0,19800.5,29839.0,30139.0,8721.0,10146.0,16648993.039283695,33487.0,31453.0,47432.0,47908.0,13929.0,16173.0,26476604.92382118,32323.0,30357.0,45724.0,46208.0,13370.0,15508.0,25520935.447356675,11050.0,10383.0,15639.0,15814.0,4608.0,5356.0,8753242.626972113,11683.0,10948.0,16475.0,16716.0,4820.0,5618.0,9217275.67496749,18868705.543761056,17732477.672201186,26736927.634657934,27001512.272700634,7832793.495151248,9096472.543210387,14924945434.26546
130,1.0,219.0,199.0,315.0,300.0,90.0,98.0,172864.26347744092,23980.5,22564.0,34793.0,32571.0,10180.0,10989.0,19400852.847818404,21017.0,19800.5,30469.0,28677.0,8937.0,9502.0,17052296.77413681,34192.0,32216.0,49612.5,46652.0,14508.0,15504.0,27723095.49152188,33129.0,31023.0,47848.0,45000.0,14037.0,15079.0,26735142.119766295,9530.0,8973.0,13842.0,12963.0,4050.0,4337.0,7718695.469712114,10473.0,10000.0,15366.0,14321.0,4483.0,4802.0,8559308.625963906,18456420.853741154,17347691.65787393,26729147.503872007,25124136.923465982,7839088.243257569,8381389.194825305,14941026793.799059
131,1.0,184.0,206.0,307.0,307.0,112.0,88.0,172749.0,16928.0,19187.0,28178.0,28222.0,10056.0,7456.0,15786749.097934498,18717.0,21218.0,31147.0,31135.0,11099.0,8171.0,17439166.62401577,28310.0,32095.0,47124.5,47190.0,16830.0,12401.0,26396501.261659402,28266.0,32107.0,47059.0,47124.5,16765.0,12409.0,26376805.887056153,10552.0,11973.0,17554.0,17619.0,6272.0,4634.0,9848718.10215687,8736.0,9957.0,14615.0,14607.0,5222.0,3872.0,8185271.206435958,15999066.902065502,18147127.37598423,26637441.738340598,26657137.112943847,9499169.89784313,7016640.793564042,14921108500.5
132,1.0,210.0,241.0,342.0,287.0,72.0,104.0,172844.22899283096,22050.0,25559.0,38054.0,31411.0,8622.0,11613.0,18718040.465130933,25051.0,29040.5,43216.0,35658.0,9785.0,13131.0,21257971.86331455,33766.0,39206.0,58482.0,48179.0,13339.0,17759.0,28704998.785383202,28859.0,33509.0,49975.0,41184.5,11400.0,15220.0,24544298.087911017,6498.0,7567.0,11285.0,9264.0,2592.0,3439.0,5539789.089710137,10227.0,11933.0,17809.0,14628.0,4049.0,5408.0,8728003.089740643,17579247.62336357,20397487.323957715,30407727.530164987,25061995.633031465,6904995.397773692,9247796.725513777,14937563748.063093
133,1.0,208.0,213.0,291.0,318.0,94.0,101.0,172742.545005057,21632.0,20470.0,27290.0,33783.0,10229.0,9837.0,16995863.131257664,23834.0,22684.5,30142.0,37338.0,11288.0,10775.0,18797261.766328357,33238.0,31841.0,42340.5,52096.0,15758.0,15081.0,26294231.28669947,32361.0,30396.0,40442.0,50562.0,15392.0,14634.0,25297511.70800757,9323.0,8734.0,11596.0,14500.0,4418.0,4200.0,7257929.060932899,11171.0,10738.0,14310.0,17484.0,5294.0,5100.5,8861928.247290682,18934586.229794193,17996900.31974878,23973849.309772123,29634617.603600558,8979870.16954246,8585068.798220076,14919993427.412073
134,1.0,183.0,229.0,313.0,291.0,101.0,101.0,172694.05772960186,16744.5,19675.0,26580.0,25464.0,8364.0,8434.0,15459493.40205875,22232.0,26220.5,35519.0,33864.0,11204.0,11324.0,20564471.62950989,30699.0,36158.0,48984.5,46724.0,15428.0,15676.0,28386065.0721886,27789.0,32775.0,44359.0,42340.5,13963.0,14186.0,25679238.056401797,10119.0,11925.0,16185.0,15428.0,5100.5,5161.0,9359339.679867465,10049.0,11805.0,15937.0,15205.0,5040.0,5100.5,9262816.666103892,16143519.16245839,18982467.590568937,25667174.99717678,24574732.742912345,8082760.150822323,8179283.164585896,14911618787.55753
135,1.0,208.0,224.0,301.0,300.0,101.0,98.0,172375.0,21632.0,23072.0,31013.0,32614.0,11000.0,10995.0,18318716.387774035,23520.0,25088.0,33641.0,35661.0,11965.0,11927.0,19964892.901689634,31595.0,33783.0,45300.5,47711.0,16075.0,15965.0,26787566.38199728,29786.0,31539.0,42589.0,45000.0,15278.0,15273.0,25218907.716079656,10008.0,10659.0,14326.0,15022.0,5100.5,5081.0,8459094.3794461,9389.0,10025.0,13533.0,14127.0,4817.0,4802.0,7952492.094090607,17535283.612225965,18647107.098310366,25097308.61800272,26493592.283920344,8950780.6205539,8940257.905909393,14856570312.5
136,1.0,215.0,211.0,310.0,303.0,88.0,101.0,172672.8825297989,23112.5,23652.0,33341.0,34834.0,10050.0,10377.0,19135378.22249767,21713.0,22260.5,31302.0,32767.0,9517.0,9698.0,17994793.79877112,33309.0,34108.0,48050.0,50357.0,14532.0,14973.0,27621265.909664486,30311.0,31166.0,43573.0,45904.5,13238.0,13566.0,25171136.314541586,8870.0,9051.0,12748.0,13426.0,3872.0,3961.0,7353988.443651907,11338.0,11613.0,16337.0,17037.0,4927.0,5100.5,9372370.127511032,17989291.521409094,18439184.41501645,25907327.674573172,27148747.091987483,7841225.218970396,8067591.0079986565,14907962180.574863
137,1.0,223.0,197.0,267.0,335.0,121.0,87.0,172613.35967205837,24864.5,20592.0,30951.0,35757.0,12045.0,9563.0,19264595.4793453,23339.0,19404.5,29011.0,33826.0,11542.0,9055.0,18124078.666121185,28590.0,23588.0,35644.5,41031.0,13789.0,11046.0,22165543.315044064,38948.0,32169.0,48414.0,56112.5,19113.0,15122.0,30165809.867831886,14938.0,12295.0,18518.0,21422.0,7320.5,5809.0,11526417.76223544,9838.0,8084.0,12183.0,14023.0,4718.0,3784.5,7588478.752705747,19228183.72752372,15880753.18927431,23922223.717395525,27659665.622307673,9359798.758083623,7428883.538763331,14897685968.637693
138,1.0,211.0,246.0,286.0,300.0,81.0,87.0,172525.0,22260.5,26224.0,29961.0,34271.0,8494.0,9581.0,18876642.245755054,25682.0,30258.0,34470.0,39668.0,9867.0,11041.0,21795477.977508545,30385.0,35886.0,40898.0,46896.0,11656.0,13062.0,25800957.3430516,29029.0,34132.0,38904.0,45000.0,11171.0,12497.0,24679395.10302922,8597.0,10059.0,11510.0,13129.0,3280.5,3687.0,7243822.03867311,8776.0,10361.0,11820.0,13603.0,3360.0,3784.5,7471716.911343008,17526132.754244946,20645672.022491455,23541192.6569484,27078104.89697078,6730702.96132689,7537958.088656992,14882437812.5
139,1.0,192.0,227.0,319.0,294.0,99.0,96.0,172816.0,18432.0,21895.0,29872.0,28288.0,10076.0,9396.0,16509919.695034165,21689.0,25764.5,35237.0,33348.0,11884.0,11043.0,19433026.39776893,31376.0,37176.0,50880.5,48272.0,17160.0,15987.0,28118689.931387853,28160.0,33390.0,45514.0,43218.0,15431.0,14348.0,25190401.096723862,8932.0,10589.0,14421.0,13675.0,4900.5,4549.0,7982276.872876756,9036.0,10749.0,14637.0,13876.0,4955.0,4608.0,8084201.749172846,16670752.304965835,19796205.60223107,27009614.068612147,25617502.903276138,9126507.127123244,8506134.250827154,14932684928.0
140,1.0,204.0,200.0,333.0,296.0,94.0,128.0,172709.12343600765,20808.0,20095.0,34154.0,29284.0,9303.0,13121.0,17740070.557365358,20705.0,20000.0,33954.0,29145.0,9276.0,13040.0,17644149.467423923,33778.0,32646.0,55444.5,47537.0,15145.0,21249.0,28806474.50204343,31100.0,30055.0,51031.0,43808.0,13955.0,19630.0,26534510.155899916,9873.0,9524.0,16157.0,13869.0,4418.0,6216.0,8408762.343449853,12991.0,12560.0,21375.0,18258.0,5816.0,8192.0,11092714.867938267,17492590.623580202,16897675.219777606,28705663.602147114,24587390.38115835,7825895.259534866,11014052.931870712,14914220659.017063
141,1.0,190.0,190.0,304.0,313.0,91.0,109.0,172650.2616212368,18050.0,16080.0,26034.0,27828.0,7867.0,9015.0,14921346.46667976,20020.0,18050.0,29324.0,31194.0,8867.0,10239.0,16736328.33979227,31726.0,28436.0,46208.0,49173.0,13952.0,16169.0,26410861.118172638,31642.0,28276.0,45979.0,48984.5,13890.0,16026.0,26266413.058399886,9423.0,8423.0,13712.0,14593.0,4140.5,4783.0,7822260.353018718,11695.0,10471.0,16967.0,18091.0,5136.0,5940.5,9723984.87467202,17882203.241355233,16067221.368242722,26074818.41468335,27773118.829047233,7888913.454513831,9094893.642042791,14904056418.940756
142,1.0,196.0,203.0,283.0,299.0,97.0,87.0,172829.59984815866,19208.0,22392.0,28415.0,30147.0,9567.0,8891.0,17565567.00448424,17396.0,20604.5,26162.0,27309.0,8719.0,8263.0,16098266.716941627,27053.0,31287.0,40044.5,42449.0,13475.0,12543.0,24761452.082825743,28457.0,33388.0,42168.0,44700.5,14199.0,13224.0,26114156.633735437,9445.0,10972.0,13976.0,14804.0,4704.5,4378.0,8646971.737080507,8161.0,9398.0,12078.0,12789.0,4061.0,3784.5,7465543.059667604,16309034.565754857,18986142.052234583,24149324.674203157,25561893.720864,8117499.448190883,7570632.127122199,14935035291.837322
143,1.0,200.0,199.0,296.0,320.0,99.0,107.0,172836.0,20000.0,20620.0,28563.0,33526.0,10579.0,10690.0,17332718.663418382,19180.0,19800.5,27363.0,32255.0,10214.0,10237.0,16631959.345035817,30637.0,31541.0,43808.0,51257.0,16140.0,16313.0,26518020.450738817,30474.0,31425.0,43463.0,51200.0,16158.0,16268.0,26401079.386035245,9221.0,9487.0,13164.0,15522.0,4900.5,4931.0,7979424.883269964,10710.0,11056.0,15359.0,17972.0,5662.0,5724.5,9294810.645450316,17234481.336581618,17762404.654964183,24641435.549261183,28906440.613964755,9131339.116730036,9198641.354549684,14936141448.0
144,1.0,210.0,189.0,293.0,280.0,105.0,110.0,172806.07914977893,22050.0,22538.0,34145.0,30038.0,11579.0,13207.0,19355921.325384237,17152.0,17860.5,26889.0,23382.0,9092.0,10447.0,15160530.214766163,27385.0,28488.0,42924.5,37356.0,14514.0,16646.0,24202662.661487386,28762.0,29538.0,44684.0,39200.0,15204.0,17302.0,25293275.83939431,10471.0,10753.0,16251.0,14196.0,5512.5,6286.0,9177233.59201588,9893.0,10343.0,15584.0,13498.0,5264.0,6050.0,8772211.73768835,16933355.29606934,17499818.744542055,26429518.529397845,23092426.322543792,8967404.718710909,10236456.968787333,14930970495.55983
145,1.0,208.0,225.0,317.0,310.0,101.0,105.0,172919.43857024238,21632.0,19828.0,27782.0,31286.0,9839.0,9743.0,16632694.019606277,26972.0,25312.5,35552.0,39254.0,12385.0,12355.0,20980233.06704762,38154.0,35773.0,50244.5,55474.0,17576.0,17417.0,29656029.339395277,33194.0,30496.0,42796.0,48050.0,15207.0,14946.0,25545872.181530945,11169.0,10340.0,14441.0,16103.0,5100.5,5064.0,8598507.689729065,12097.0,11270.0,15868.0,17604.0,5541.0,5512.5,9380241.976851385,19334549.203004137,17926640.61125692,25159432.68737156,28059153.77524419,8866355.605865415,8776299.073024064,14950566117.723913
